account_id	loyalty_id	invested_date	initial_value	investor_type	current_value
006693	L48094	14JUL1977	200	Group	422
006696	L134549	06APR1977	50	Individual	105.5
006701	L57528	04MAR1977	100	Individual	211
006719	L67555	19MAY1977	1000	Individual	2110
006729	L70900	07APR1977	500	Individual	1055
006731	L57757	08DEC1977	1000	Individual	2110
006733	L129722	11DEC1977	1000	Individual	2110
006735	L53544	10NOV1977	100	Individual	211
006741	L36528	27MAY1977	50	Individual	105.5
006745	L90803	04SEP1977	100	Individual	211
006755	L101498	15AUG1977	100	Individual	211
006765	L99410	06AUG1977	100	Individual	211
006797	L62489	07FEB1978	200	Individual	416
006803	L135263	16DEC1977	200	Individual	422
006817	L126524	13MAR1978	100	Individual	208
006825	L122312	29MAR1978	1000	Individual	2080
006841	L62085	14AUG1977	200	Individual	422
006847	L43708	20OCT1977	200	Group	422
006849	L169705	17JUN1977	500	Individual	1055
006905	L121384	28SEP1977	500	Individual	1055
006938	L168484	07APR1978	200	Individual	416
006961	L108535	05JUN1977	200	Individual	422
006962	L93128	30JAN1978	100	Group	208
006971	L156957	15MAR1978	50	Individual	104
006987	L135393	01APR1978	100	Individual	208
007004	L68616	14FEB1978	200	Individual	416
007006	L115100	19JUN1977	200	Individual	422
007020	L95331	07JUL1977	500	Individual	1055
007025	L67342	20FEB1978	1000	Individual	2080
007036	L118869	15AUG1977	50	Individual	105.5
007047	L111231	27MAY1978	100	Individual	208
007051	L134156	20APR1978	200	Individual	416
007057	L145668	02DEC1977	200	Individual	422
007068	L125657	17APR1978	50	Individual	104
007069	L118499	31OCT1977	100	Individual	211
007075	L59790	08NOV1977	500	Individual	1055
007081	L48526	27MAY1978	200	Individual	416
007101	L87151	26AUG1977	200	Individual	422
007104	L135642	14JUL1978	500	Individual	1040
007111	L124351	05NOV1977	100	Individual	211
007117	L143442	30JAN1978	100	Individual	208
007138	L134648	19NOV1977	200	Individual	422
007143	L133499	31MAY1978	1000	Individual	2080
007145	L118980	15APR1978	200	Individual	416
007148	L86540	02AUG1978	100	Individual	208
007156	L26394	05APR1978	100	Individual	208
007169	L60194	05MAY1978	200	Individual	416
007174	L91956	09JUL1978	200	Individual	416
007196	L70167	04APR1978	200	Individual	416
007202	L152656	06APR1978	200	Individual	416
007205	L64915	23DEC1977	500	Individual	1055
007219	L110565	31MAY1978	100	Individual	208
007233	L40368	16JAN1978	100	Individual	211
007235	L112862	14MAY1978	100	Individual	208
007244	L69880	06DEC1977	100	Individual	211
007254	L96399	29JAN1978	200	Individual	422
007260	L38122	20APR1978	1000	Individual	2080
007270	L96284	19OCT1978	100	Individual	208
007284	L157433	21DEC1977	100	Individual	211
007285	L79650	29JUN1978	500	Individual	1040
007286	L79563	21SEP1978	100	Individual	208
007292	L27796	23MAR1978	100	Individual	208
007294	L133067	02FEB1978	100	Individual	208
007295	L87877	31MAY1978	100	Group	208
007300	L104056	04JUN1978	200	Individual	416
007322	L131278	13JUN1978	500	Individual	1040
007334	L70147	01SEP1978	1000	Group	2080
007348	L102724	02FEB1978	100	Individual	208
007382	L37063	23JAN1978	500	Individual	1055
007400	L32653	18SEP1978	100	Individual	208
007410	L42149	21DEC1978	50	Individual	104
007417	L24646	03JUN1978	200	Individual	416
007435	L75467	05JAN1978	200	Individual	422
007442	L159949	24DEC1978	200	Individual	416
007444	L42162	05AUG1978	500	Individual	1040
007450	L30669	04NOV1978	200	Individual	416
007455	L64747	06FEB1978	200	Individual	416
007459	L138190	17SEP1978	200	Individual	416
007460	L72093	20SEP1978	200	Individual	416
007493	L32045	22DEC1978	500	Individual	1040
007498	L114710	17NOV1978	100	Individual	208
007501	L99825	15JAN1979	500	Individual	1040
007539	L39485	10OCT1978	500	Group	1040
007540	L66271	17JUN1978	50	Individual	104
007542	L72172	27APR1978	200	Individual	416
007551	L119331	05APR1978	200	Individual	416
007577	L120620	17MAY1978	200	Individual	416
007578	L131799	05JAN1979	100	Individual	208
007580	L64839	02DEC1978	100	Individual	208
007609	L134614	20AUG1978	100	Individual	208
007610	L90943	28DEC1978	50	Individual	104
007612	L37128	25MAY1978	200	Individual	416
007636	L167714	17DEC1978	200	Individual	416
007642	L32731	29MAY1978	100	Individual	208
007650	L41371	03JUL1978	200	Individual	416
007671	L110514	23JAN1979	200	Individual	416
007687	L97220	07FEB1979	200	Individual	410
007688	L95411	22DEC1978	100	Individual	208
007699	L36606	11OCT1978	200	Individual	416
007700	L107386	02FEB1979	500	Individual	1025
007711	L41810	24JAN1979	100	Individual	208
007732	L155042	23JUL1978	100	Individual	208
007771	L146457	20JUN1978	100	Individual	208
007773	L136165	14FEB1979	100	Individual	205
007790	L127890	04MAR1979	200	Individual	410
007802	L73965	04MAR1979	1000	Individual	2050
007826	L77863	10SEP1978	50	Individual	104
007830	L133798	31DEC1978	1000	Individual	2080
007867	L166896	28OCT1978	200	Individual	416
007869	L127815	09NOV1978	50	Individual	104
007875	L114527	30SEP1978	200	Individual	416
007877	L144427	22MAR1979	500	Individual	1025
007895	L40461	07MAY1979	100	Individual	205
007904	L68203	21NOV1978	100	Individual	208
007928	L35644	09OCT1978	100	Individual	208
007929	L78444	05JAN1979	50	Individual	104
007938	L29237	08APR1979	1000	Individual	2050
007940	L122211	09FEB1979	500	Individual	1025
007941	L25185	30JUN1979	200	Individual	410
007956	L75253	15SEP1978	100	Group	208
007996	L112271	15JUN1979	500	Group	1025
007998	L125376	25DEC1978	100	Individual	208
008003	L63125	04AUG1978	200	Individual	416
008006	L88407	08MAY1979	200	Individual	410
008007	L128249	23NOV1978	100	Individual	208
008014	L44405	22FEB1979	200	Individual	410
008020	L58271	21DEC1978	200	Individual	416
008036	L29321	27MAR1979	200	Individual	410
008052	L166411	28FEB1979	100	Individual	205
008053	L135006	06MAY1979	100	Group	205
008059	L148634	21SEP1978	200	Individual	416
008070	L121413	05JUL1979	100	Individual	205
008081	L144532	12MAR1979	500	Individual	1025
008089	L156302	24OCT1978	50	Individual	104
008099	L27990	14NOV1978	100	Individual	208
008108	L38311	14JUL1979	500	Individual	1025
008109	L34453	14OCT1978	1000	Group	2080
008118	L77336	13FEB1979	500	Individual	1025
008140	L75986	23AUG1979	200	Individual	410
008142	L72338	17OCT1978	500	Individual	1040
008150	L159395	13JAN1979	100	Individual	208
008167	L134747	04JUN1979	200	Individual	410
008171	L98691	08AUG1979	100	Individual	205
008192	L81446	11OCT1979	100	Individual	205
008198	L108556	07AUG1979	500	Individual	1025
008201	L161362	03FEB1979	500	Individual	1025
008203	L150694	13APR1979	200	Individual	410
008220	L124991	26JUN1979	100	Individual	205
008222	L95673	20APR1979	1000	Individual	2050
008233	L129036	11FEB1979	100	Individual	205
008239	L140617	04OCT1979	100	Individual	205
008244	L60207	11DEC1978	500	Individual	1040
008245	L66607	13MAY1979	200	Individual	410
008291	L49128	19JUL1979	100	Individual	205
008298	L114440	02SEP1979	500	Individual	1025
008299	L94218	12OCT1979	1000	Individual	2050
008332	L63200	24DEC1979	200	Individual	410
008344	L91814	25NOV1979	200	Individual	410
008358	L54043	28FEB1979	100	Individual	205
008359	L104518	07MAR1979	100	Individual	205
008360	L99893	24FEB1979	500	Individual	1025
008367	L97414	20JAN1980	50	Individual	102.5
008373	L33737	21JUL1979	200	Individual	410
008399	L144893	22JAN1980	100	Individual	205
008403	L111034	11JAN1980	500	Individual	1025
008441	L117094	17JAN1980	200	Individual	410
008467	L167831	23APR1979	200	Individual	410
008473	L45374	09APR1979	100	Individual	205
008501	L154660	02JUN1979	500	Individual	1025
008524	L138834	07JAN1980	200	Individual	410
008606	L55880	20SEP1979	100	Individual	205
008607	L69577	17DEC1979	1000	Individual	2050
008612	L131028	07JUL1979	500	Individual	1025
008619	L124777	24JAN1980	100	Individual	205
008622	L68882	09MAY1979	200	Individual	410
008627	L109664	08OCT1979	100	Individual	205
008630	L131111	23MAR1980	50	Individual	101
008657	L69172	13JUN1979	100	Individual	205
008670	L105023	22NOV1979	50	Individual	102.5
008680	L134578	03DEC1979	1000	Individual	2050
008691	L46516	01SEP1979	200	Individual	410
008718	L120829	11DEC1979	1000	Individual	2050
008724	L167104	15FEB1980	100	Individual	202
008737	L132076	20SEP1979	1000	Individual	2050
008752	L138400	25MAY1979	100	Individual	205
008755	L122377	11FEB1980	50	Individual	101
008769	L94875	16MAY1979	50	Individual	102.5
008772	L115010	23SEP1979	200	Individual	410
008778	L68832	27FEB1980	50	Group	101
008780	L25379	04JUN1979	200	Individual	410
008798	L106162	31MAY1979	100	Individual	205
008799	L98469	24FEB1980	100	Individual	202
008808	L113073	07FEB1980	100	Individual	202
008818	L128278	25APR1980	200	Individual	404
008832	L100151	07NOV1979	500	Individual	1025
008839	L82565	21JUL1979	200	Individual	410
008847	L156177	17SEP1979	100	Individual	205
008862	L31156	14JUL1979	100	Individual	205
008874	L54461	03FEB1980	100	Group	202
008878	L86502	03AUG1979	500	Group	1025
008881	L91275	04AUG1979	100	Individual	205
008898	L119011	13OCT1979	1000	Individual	2050
008900	L151618	22AUG1979	200	Individual	410
008909	L168845	14JUL1980	500	Individual	1010
008914	L95877	18OCT1979	500	Group	1025
008937	L134951	11JUL1980	200	Individual	404
008944	L46792	03FEB1980	200	Individual	404
008946	L34810	26SEP1979	500	Individual	1025
008954	L91949	12JAN1980	200	Individual	410
008958	L164155	22OCT1979	100	Individual	205
008970	L114365	02DEC1979	100	Individual	205
009010	L39436	02JUL1980	100	Group	202
009012	L138769	07AUG1980	100	Individual	202
009020	L29700	23NOV1979	500	Individual	1025
009021	L37238	27FEB1980	500	Individual	1010
009022	L74244	14MAY1980	100	Individual	202
009024	L153135	24JUL1980	50	Individual	101
009041	L107452	28DEC1979	200	Individual	410
009049	L34470	24DEC1979	100	Individual	205
009052	L96584	03NOV1980	1000	Individual	2020
009058	L54118	01JUN1980	100	Individual	202
009059	L36389	13MAY1980	200	Individual	404
009069	L81269	15JAN1980	100	Individual	205
009070	L56357	04JAN1980	100	Individual	205
009076	L134557	18FEB1980	500	Individual	1010
009095	L46217	16NOV1980	200	Individual	404
009102	L116882	13NOV1980	1000	Individual	2020
009107	L60146	04JUN1980	100	Individual	202
009114	L154802	28AUG1980	500	Individual	1010
009130	L58241	22MAR1980	100	Group	202
009147	L43383	20NOV1980	100	Individual	202
009157	L56322	19DEC1980	200	Individual	404
009162	L156105	23JUL1980	500	Individual	1010
009169	L105116	05NOV1980	100	Individual	202
009197	L135110	28NOV1980	200	Individual	404
009202	L137391	09SEP1980	100	Individual	202
009212	L166011	21JUL1980	100	Individual	202
009214	L97568	10MAY1980	500	Individual	1010
009216	L118770	13NOV1980	50	Individual	101
009227	L66355	09SEP1980	100	Individual	202
009228	L98061	06JUN1980	500	Individual	1010
009275	L97286	20MAR1980	200	Individual	404
009292	L28716	01DEC1980	100	Individual	202
009311	L44595	22APR1980	100	Individual	202
009324	L129500	14JAN1980	100	Individual	205
009330	L28701	25DEC1980	1000	Individual	2020
009332	L162447	16APR1980	100	Individual	202
009335	L30155	28DEC1980	100	Individual	202
009353	L56188	21JAN1980	500	Individual	1025
009354	L97741	25MAR1980	200	Individual	404
009360	L167917	26FEB1980	100	Individual	202
009384	L78886	15NOV1980	100	Individual	202
009392	L78889	10JAN1981	500	Individual	1010
009400	L157924	27OCT1980	50	Group	101
009415	L30995	17NOV1980	100	Individual	202
009426	L38857	14JAN1981	200	Individual	404
009427	L158747	14SEP1980	200	Individual	404
009428	L120084	28OCT1980	100	Individual	202
009431	L134227	28MAY1980	1000	Individual	2020
009436	L94098	15NOV1980	200	Individual	404
009446	L25939	15JAN1981	100	Individual	202
009461	L126589	11JUN1980	100	Individual	202
009467	L113666	08MAY1980	100	Individual	202
009477	L137249	28FEB1980	100	Individual	202
009480	L170984	22MAR1980	100	Individual	202
009487	L167971	13SEP1980	100	Individual	202
009495	L54645	12JAN1981	200	Individual	404
009498	L116993	04OCT1980	100	Individual	202
009519	L154217	24JAN1981	500	Individual	1010
009522	L98237	27JUL1980	500	Individual	1010
009526	L66549	14OCT1980	100	Individual	202
009528	L149035	05SEP1980	500	Individual	1010
009529	L155064	23MAY1980	50	Individual	101
009531	L72937	02JAN1981	200	Individual	404
009537	L147053	12MAR1980	100	Individual	202
009546	L36474	25DEC1980	100	Group	202
009554	L163104	23JUN1980	1000	Individual	2020
009555	L28240	11SEP1980	500	Individual	1010
009579	L146335	30MAY1980	50	Individual	101
009583	L104218	26DEC1980	500	Individual	1010
009591	L156848	24MAY1980	1000	Individual	2020
009604	L155543	09SEP1980	1000	Individual	2020
009637	L153927	11FEB1981	1000	Individual	1990
009645	L157849	19JUL1980	500	Individual	1010
009657	L85881	19APR1980	100	Group	202
009687	L95930	10JAN1981	100	Individual	202
009713	L103436	22APR1980	200	Individual	404
009726	L27773	28DEC1980	500	Individual	1010
009750	L87528	09MAR1980	100	Individual	202
009753	L132161	02MAY1980	50	Individual	101
009776	L151886	01APR1980	50	Individual	101
009779	L148559	12MAY1980	200	Individual	404
009780	L75040	05JUN1980	100	Individual	202
009790	L69544	30JAN1981	100	Individual	199
009810	L115098	23APR1980	500	Individual	1010
009822	L64309	15OCT1980	200	Individual	404
009826	L128918	23JAN1981	100	Individual	202
009830	L101317	17OCT1980	200	Individual	404
009836	L162969	05AUG1980	100	Individual	202
009866	L97538	13MAR1980	100	Group	202
009869	L153228	20JAN1981	100	Individual	202
009872	L117371	02JUL1980	200	Individual	404
009880	L23447	27SEP1980	500	Individual	1010
009885	L105437	27MAY1980	100	Individual	202
009886	L158377	15JUL1980	1000	Individual	2020
009895	L51425	10FEB1981	50	Group	99.5
009899	L116213	30APR1980	100	Individual	202
009900	L101214	09AUG1980	100	Individual	202
009903	L100289	01MAR1981	200	Individual	398
009904	L120717	14OCT1980	500	Individual	1010
009915	L26885	14JAN1981	100	Individual	202
009923	L58291	18MAR1981	500	Individual	995
009952	L61443	25AUG1980	100	Individual	202
009957	L49319	20JUL1980	200	Individual	404
009978	L22968	04SEP1980	500	Individual	1010
010009	L157263	28MAY1980	100	Individual	202
010015	L139063	28APR1980	200	Individual	404
010016	L36710	07MAY1980	100	Individual	202
010025	L39021	07OCT1980	100	Individual	202
010028	L76498	27NOV1980	200	Individual	404
010032	L50974	20AUG1980	200	Individual	404
010066	L161351	25JUL1980	200	Individual	404
010067	L62305	12SEP1980	500	Individual	1010
010071	L108595	08JAN1981	100	Individual	202
010106	L45915	09FEB1981	100	Individual	199
010117	L107688	24DEC1980	200	Individual	404
010122	L143814	07DEC1980	1000	Individual	2020
010133	L120484	12MAY1980	100	Group	202
010135	L87176	08NOV1980	1000	Individual	2020
010139	L69330	15AUG1980	100	Individual	202
010148	L49988	10JUL1980	500	Individual	1010
010172	L111220	30JUN1980	1000	Individual	2020
010176	L59691	07OCT1980	200	Individual	404
010183	L66530	09JUL1980	100	Individual	202
010185	L94704	12DEC1980	200	Individual	404
010192	L162911	06MAR1981	200	Individual	398
010196	L132838	27NOV1980	200	Group	404
010197	L83335	02SEP1980	200	Individual	404
010207	L43550	29DEC1980	500	Individual	1010
010209	L87507	23AUG1980	100	Individual	202
010212	L26316	12AUG1980	200	Individual	404
010230	L36353	25DEC1980	100	Individual	202
010243	L72882	05FEB1981	50	Individual	99.5
010248	L128896	17OCT1980	500	Individual	1010
010299	L47809	24JUN1980	200	Individual	404
010320	L100782	14DEC1980	200	Individual	404
010322	L114260	09OCT1980	1000	Individual	2020
010323	L97518	13SEP1980	1000	Individual	2020
010349	L22601	20APR1981	100	Individual	199
010352	L97315	07JUN1980	50	Group	101
010376	L58318	08FEB1981	100	Group	199
010389	L40831	28SEP1980	1000	Individual	2020
010394	L136747	20JUN1980	500	Individual	1010
010397	L115755	18DEC1980	50	Individual	101
010399	L159982	15APR1981	50	Group	99.5
010403	L121912	04NOV1980	100	Individual	202
010428	L28567	06MAY1980	100	Individual	202
010430	L124321	24OCT1980	100	Individual	202
010464	L116040	23FEB1981	100	Individual	199
010471	L53396	08NOV1980	50	Individual	101
010479	L70673	28JAN1981	1000	Individual	2020
010489	L109461	04JAN1981	1000	Group	2020
010491	L55581	04AUG1980	100	Individual	202
010493	L152061	27MAY1980	100	Individual	202
010501	L22911	22AUG1980	100	Individual	202
010514	L70051	28AUG1980	200	Individual	404
010539	L100890	12FEB1981	1000	Individual	1990
010545	L169121	24FEB1981	1000	Group	1990
010566	L146567	04AUG1980	200	Individual	404
010602	L25422	18OCT1980	200	Individual	404
010608	L30961	10SEP1980	100	Individual	202
010619	L74730	24JAN1981	1000	Individual	2020
010627	L77567	29SEP1980	100	Individual	202
010650	L143420	24OCT1980	50	Group	101
010675	L31700	12OCT1980	100	Individual	202
010698	L44465	23OCT1980	200	Individual	404
010710	L26373	02MAY1981	1000	Individual	1990
010749	L74909	31AUG1980	100	Individual	202
010767	L120590	29JUL1980	200	Individual	404
010780	L56171	01JAN1981	500	Individual	1010
010825	L140122	29SEP1980	100	Individual	202
010834	L137594	11FEB1981	500	Individual	995
010840	L51732	28AUG1980	200	Individual	404
010867	L141944	10DEC1980	500	Individual	1010
010870	L106362	26AUG1980	500	Individual	1010
010874	L51819	11MAR1981	200	Individual	398
010920	L160947	10FEB1981	50	Individual	99.5
010931	L151418	05AUG1980	200	Individual	404
010934	L56032	15OCT1980	500	Individual	1010
010937	L52999	21JUN1980	50	Individual	101
010959	L86465	28NOV1980	500	Individual	1010
010967	L136240	13NOV1980	500	Group	1010
010983	L79225	16MAR1981	500	Individual	995
010994	L67295	07MAR1981	1000	Individual	1990
011002	L35691	15JAN1981	1000	Individual	2020
011009	L104254	11NOV1980	200	Individual	404
011020	L66738	28NOV1980	100	Individual	202
011025	L60595	21JUL1980	200	Individual	404
011032	L46576	20JUL1980	200	Individual	404
011035	L60166	14SEP1980	100	Individual	202
011036	L151243	13MAR1981	1000	Individual	1990
011040	L126295	07MAR1981	200	Individual	398
